N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,626849,175265,1618477056,32768,102760448,102760448,3236954112,17561600,68974592,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903633,465,3236954112,65536,102760448,102760448,3236954112,44957696,96403456,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,626764,175180,809238528,16384,102760448,102760448,3236954112,17561600,68958208,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,626849,175265,1618477056,32768,102760448,102760448,3236954112,17561600,68974592,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903633,465,3236954112,65536,102760448,102760448,3236954112,44957696,96403456,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,1806785,449,3641573376,73728,160563200,160563200,3641573376,101154816,203988992,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,1806785,449,3641573376,73728,160563200,160563200,3641573376,101154816,203988992,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_36-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,1806785,449,3641573376,73728,160563200,160563200,3641573376,101154816,203988992,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,626689,175105,101154816,2048,57802752,57802752,404619264,17561600,68943872,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,626700,175116,202309632,4096,57802752,57802752,404619264,17561600,68945920,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903334,166,404619264,8192,57802752,57802752,404619264,44957696,96346112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,626689,175105,101154816,2048,57802752,57802752,404619264,17561600,68943872,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,626700,175116,202309632,4096,57802752,57802752,404619264,17561600,68945920,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903334,166,404619264,8192,57802752,57802752,404619264,44957696,96346112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,626689,175105,101154816,2048,57802752,57802752,404619264,17561600,68943872,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,626700,175116,202309632,4096,57802752,57802752,404619264,17561600,68945920,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_4-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903334,166,404619264,8192,57802752,57802752,404619264,44957696,96346112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,1806827,491,4046192640,81920,166985728,166985728,4046192640,101154816,203997184,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,1806827,491,4046192640,81920,166985728,166985728,4046192640,101154816,203997184,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,1806827,491,4046192640,81920,166985728,166985728,4046192640,101154816,203997184,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,1806870,534,4450811904,90112,173408256,173408256,4450811904,101154816,204005376,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,1806870,534,4450811904,90112,173408256,173408256,4450811904,101154816,204005376,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,1806870,534,4450811904,90112,173408256,173408256,4450811904,101154816,204005376,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,1162060,258892,1618477056,32768,205520896,205520896,6473908224,17561600,120354816,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,1162231,259063,3236954112,65536,205520896,205520896,6473908224,17561600,120387584,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,1806913,577,4855431168,98304,179830784,179830784,4855431168,101154816,204013568,102760448,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
